"logR.1"	"logR.2"	"logR.3"	"logR.4"	"logR.5"	"logR.6"	"logG.1"	"logG.2"	"logG.3"	"logG.4"	"logG.5"	"logG.6"
"affx_004732"	6.47635200602967	2.7446632776555	5.0695618192149	5.64201339856826	11.637843225488	8.55070049088161	7.64680643099037	4.56989178586347	7.55367729436674	6.71832898797115	10.498067879841	8.81227795959153
"affx_004733"	10.391607252894	7.1088876039382	6.91847726392639	7.193142117135	2.98543026213994	6.31219752605062	8.30837279473776	8.71506122255656	6.6288627216752	7.65519144577633	4.33565181538758	7.31841423311024
"affx_004734"	4.41848922369694	6.55738740875971	8.30614829292707	9.67834382118792	4.00589616765321	6.98090226221901	5.51440403071517	7.3339593029672	8.19567531891397	10.1723061804647	5.71891779136397	7.50950147300857
"affx_004735"	6.94502262658746	6.53464732388027	5.46487859819949	8.56360094049145	11.161185686035	7.93841888740902	5.60855644256044	7.17687797603041	6.18579778092477	8.82393558782219	11.5010623571373	8.14282443671704
"affx_004736"	7.29952125113516	11.5288639093624	6.09661280571547	4.638989345244	6.98457312293388	5.71037741457471	6.77820899700368	10.2130255124516	7.55221704645193	5.67510610339956	7.41680996529224	5.73713334360129
"affx_004737"	6.46186456499192	7.1086114229543	8.34081262532912	9.47616798276698	14.1340576927499	10.0244926153576	6.44827028370293	9.51572968137918	8.19817788056758	10.3844520088056	12.948572018097	9.01422656236541
"affx_004738"	4.63984004634872	8.04772999283339	6.89783801847794	7.810824063049	6.62656802325492	8.44046508783273	6.3647374062825	8.42103469374875	8.23176431927863	6.2167547424756	5.85993823135168	7.8166834031857
"affx_004739"	10.1642076612107	5.77078916751787	6.24407528234074	7.95304142936346	6.03599806081748	1.60565895163953	9.67768430861596	6.59345814341616	6.93871178768261	6.67192854403149	7.02899167310044	3.58337106789368
"affx_004740"	10.0067331556736	2.46367027308468	5.43129357969303	4.01033417358378	8.52625354983536	11.1857801283727	8.22393198735288	3.80437572824455	5.54200346606328	5.24655498394229	8.68319628335662	10.0475214476107
"affx_004741"	8.73353270938665	8.81175000301973	13.9123783876356	6.46176876542401	8.73433988182877	3.67591823018381	9.03131345494066	8.83198890788537	12.5143526515117	5.73001078016957	9.54026634071457	4.472945831205
"affx_004742"	9.74373603001172	1.00715593137585	6.56667415420994	6.90235576860287	11.4493553661374	6.0566336434329	8.25710030253991	3.15119465003557	7.16715333566278	8.58092060464693	10.063405688649	5.38809225576341
"affx_004743"	7.4888674126499	8.04768302558136	10.7214603830267	7.07086537547866	10.3147866530333	3.05367058284163	6.27425678383317	7.20968159951822	8.6092477271904	8.40552607179576	8.18676564018446	7.5030444439558
"affx_004744"	8.94501412931592	8.27387609356727	9.28870488645594	4.97885837562868	9.54534659624775	7.43256771631593	9.79393275386373	8.5719126658786	8.82845387886484	5.08461681186786	9.12590008038215	9.23438335240418
"affx_004745"	9.1079460340926	7.52742110579569	8.67544508945984	3.31044710463675	8.95475030997841	9.53229079568039	10.187820937815	8.61598615963212	8.58522201082079	4.50893947411553	8.94155586068761	8.36116978809407
"affx_004746"	10.0765201741487	9.58457221717842	8.85527310768077	7.03103807095419	10.7691863576944	7.96984981956951	8.4933278477573	8.63719779320076	9.49878942170204	6.96172259412567	9.63863691694385	7.50122172075193
"affx_004747"	4.76411406554496	0.879175833872708	9.88817803401743	7.76511464678921	4.40678722606402	0.365555116128892	5.95417572595579	4.73667535621053	9.97374980948377	6.91359741273633	6.74314004378667	3.42896870593875
"affx_004748"	5.47962838861476	7.30157656964206	5.24549443292732	10.0988487994794	5.57120185101634	11.141321429025	6.59176735926616	6.82227784997686	5.91916578178577	10.1133804358282	5.93614947215264	8.95457879257466
"affx_004749"	6.38424984715989	10.1389782476519	8.03722896751227	6.66966056020273	6.57654376158558	11.3078761530891	6.33403366421595	9.00283814345521	8.45272137803284	6.53718351682631	7.17950010999716	9.87369548493051
"affx_004750"	11.4983713703376	10.0672603612373	8.53040244393958	6.59864780088279	4.97800681827888	4.87053494376855	8.87811042770199	9.58185793007406	7.74191781630654	5.59865552375386	6.45683996799529	5.23720085991797
"affx_004751"	9.93287926097243	9.72148229496082	5.90071388552696	9.27691464898647	6.30432521247005	9.84987177348043	10.8563105209334	8.56680129375739	5.89735877140334	9.3735709958518	8.74137488623135	10.6845089116452
"affx_004752"	5.83320791706988	10.5721358875609	3.53303532482147	8.81762460622937	5.93877131673917	9.37381364004231	5.49812343580929	10.3216235479784	6.72290967080505	7.95944546552841	8.30768312478512	9.53121354001129
"affx_004753"	13.2702506536949	9.15727243701942	7.53236535336102	8.65990657206762	8.72350334795155	6.46740711141563	10.1543685089842	8.42875125491899	8.42329671119052	9.04891897723585	7.52523043489271	6.37985012622977
"affx_004754"	6.06296160707056	4.18285403357339	6.09193994099115	9.32526922184707	8.26428765153916	4.5843810665714	5.39710638433953	6.49083607449829	5.81975060814386	9.55309724263236	9.34199218917831	4.70588408833432
"affx_004755"	11.3466911531124	10.0604490279241	3.63964282467689	8.96674014247376	6.07296315131539	6.90407744395489	10.8942972141428	10.4607209726973	5.17127481943869	6.94834761987388	9.32841377913128	7.68964281009891
"affx_004756"	13.155090848749	11.6915435632343	10.0609690524428	2.92036578909355	8.12281028678064	4.38702082029929	10.8461965771293	11.5986019294803	8.56831884574729	4.20078673862079	8.18799625817009	4.92532613813183
"affx_004757"	8.37377057225085	5.13971079003132	8.90821444922668	7.42363517020614	7.98621540560934	6.77582999482706	8.2900665066039	6.94713657350514	7.15737842625725	7.42985728513906	6.74551335376324	6.42890362324445
"affx_004758"	9.25567971427034	7.63015025198647	10.1936402329384	6.56613125329278	7.34091852427679	6.60451336148532	9.76690087555074	6.93654026805413	10.5549327742258	6.60816115803009	7.5922634339259	5.52760992439173
"affx_004759"	9.58087601361538	5.95709270765657	11.3670035783182	4.18960813532784	9.22796558823232	7.21885772317727	6.84792321684253	8.29497730792962	10.0371226583409	6.87385534342463	8.74080352149233	8.55860767877548
"affx_004760"	7.06951624314119	6.39408386752526	8.55742826854689	4.58091081928431	11.790536851464	4.18799850858834	8.13096057146242	6.8339591943992	8.47330389787932	5.80434093617663	11.6768063011232	5.66963424582413
"affx_004761"	6.36126782900423	10.3957732953052	11.2845492111739	10.7748813667733	3.86350629994239	6.91579324899104	6.67381195952839	11.0136275524028	11.1119004686256	9.67690884521754	4.34743755127812	7.4689274442124
"affx_004762"	2.99820636258251	10.5680645714704	9.97402793981986	11.9315924240864	8.22827066799503	9.25073936725712	3.64483232854239	7.93197897666509	8.89262873166558	11.4517956166578	8.78370569911349	8.40253816692008
"affx_004763"	6.93154567767822	9.93324927420814	7.60218756175162	11.1527409612265	10.3911515595771	9.57130662675932	6.50350802394377	9.74065715915293	8.42473650134721	10.3057901759659	9.32576424916331	8.39194300738864
"affx_004764"	3.88900482929446	8.05786775458452	6.97042626985498	9.74032347731966	7.2905644060006	10.6335012512731	4.1337421938942	8.05829989883773	6.4364189321615	7.73322542562215	7.77609364690516	9.16118217812078
"affx_004765"	13.2073023515158	11.527789675626	3.54340956759828	5.93630744022084	5.8923676053039	14.5518882179444	10.7808520358078	10.5568402472417	5.44381715764899	5.60038791462606	6.44019832270681	11.5939903393521
"affx_004766"	5.90659461939143	4.07490360436449	8.204602249301	6.58955724335884	11.5557603179428	8.00234451709436	5.83531862412046	5.8866954021507	7.89746323442411	8.53163363883938	11.8991312143611	7.60685205019753
"affx_004767"	8.35936181483736	8.80021304778604	6.58781198747682	6.39444693928632	7.4285057350859	4.99248911618289	9.04027521371989	9.26141825984694	6.94667969269001	5.51736743425945	8.11468818091213	6.30238120684061
"affx_004768"	10.3588064452669	6.86942859266945	7.4766489306086	5.99130257106437	11.0658940205203	7.12197158156644	8.60201790388929	7.36491896002483	7.16678245296486	6.7129904778183	10.4254605802205	7.02109752151
"affx_004769"	9.59194889528273	5.92097040245498	9.65211003759903	11.5507961610604	8.39594089573829	10.2989696337749	8.79420509805331	7.23661334723078	7.99418825653579	9.13495655959918	8.4490971165596	10.2404300829715
"affx_004770"	9.91189551050821	12.6592013405692	9.31924756610661	3.75887526656609	6.75352655536764	7.24544189616946	8.6874143765704	10.9038348013368	7.89470643619337	5.63117838265676	8.35053667993023	6.62682071689684
"affx_004771"	6.89532740066986	9.11388695753177	11.1201563945274	9.86485889314221	5.63992757417893	11.2941497300892	5.90365756814277	10.2333708501292	9.38831152453034	9.66391108814391	6.43600143232505	10.2276390530209
"affx_004772"	7.98730927987063	7.72307303739746	11.0135928182763	9.05807040715852	5.99973397500499	9.80991059524272	7.68089684294904	7.22840498313971	10.5306145255033	8.28691355067135	5.89441484130392	9.73152968590121
"affx_004773"	6.15444656834488	3.08902803259275	9.10606984922083	6.32368674968402	7.20125622473284	9.29616094380402	6.69558147570445	4.94151648192481	9.67112852613104	5.88409972201074	6.89952571504732	9.47709035258714
"affx_004774"	12.7902733556517	10.3870273797445	9.01347750571499	5.60770978635032	10.3911841783574	9.57219419961553	11.025088883138	9.4176244022725	7.91811007900056	6.90412892555373	9.66826387493912	10.814179148333
"affx_004775"	7.32146092474902	4.1527424719442	10.4789090891487	7.65126348684153	12.410605878416	9.43945061929957	7.62141689389053	5.60290729274634	9.41046366492545	7.0462137435408	12.1221130111216	9.89587198326112
"affx_004776"	10.2323669447846	10.4744296243185	9.76628069943164	10.9429760296066	6.76597276782575	7.04369341901966	10.7027723276031	9.45356863102673	8.31426125522159	9.38724690092927	7.17495557455931	7.93148209532769
"affx_004777"	9.32505374917762	9.1555981774515	9.3755469369689	2.18401564288296	10.4400407687427	6.01263912308806	9.91591752771607	7.61346632903854	9.14058458454091	4.25843262318758	8.98509342054743	6.18329734260815
"affx_004778"	11.1779344352109	7.48447203800837	2.95092106122242	6.95308830371424	3.91236133089843	7.70383868004191	10.208535561001	9.66709596024472	3.55524215946714	7.90044712700598	5.25866978887371	9.28215218415366
"affx_004779"	6.6831673174944	7.06228964125689	6.98994491663525	5.81698027601999	11.2273941673706	10.0084668215053	4.68428081741088	7.03734037759835	7.17335550686829	6.89359095046052	10.5910829583594	8.53062187832565
"affx_004780"	5.37277930336908	9.17412359903726	6.75471217776713	7.99869115945656	8.72361686100664	8.49767751245982	5.3520778635406	8.69855759494295	7.85466515140948	8.33998576325795	7.36728504068605	7.75147620512152
"affx_004781"	11.0684860700199	4.4037393818188	1.99762910854273	8.09240680219397	6.71672461724475	6.88707574284084	12.5745187851897	7.10016403807263	5.15694676795064	7.92239496027858	5.87113800972944	6.82135420443597
"affx_004782"	6.73128613566896	8.57918948435597	10.2783686373712	4.91505901770235	9.20959027364125	9.30343608609986	5.89328943520171	8.12901781138697	8.20552028613397	6.27845658045866	7.45768480458128	10.3403396826409
"affx_004783"	4.66756557940084	8.36079641707498	7.16745566968675	5.12240509592821	5.29595790490612	7.31208556504889	6.0550414390732	7.82326861125422	7.80524015669409	6.31152350155345	6.06819720651665	7.01369593462449
"affx_004784"	6.75782677381133	8.09523540788856	10.2319877312118	7.898885730435	5.87678451159164	9.68439303126841	7.07443115129182	7.21380699808198	8.54106078386219	7.50790305555111	8.44053812665966	9.55800752720023
"affx_004785"	7.79577719846867	6.78430333552487	11.752603843302	8.43574707286062	9.57176010876391	9.54744813284234	8.63101707487465	6.25380813859716	11.0971909293783	7.60693682663055	10.5618500771143	8.4459265489382
"affx_004786"	10.2674311052563	13.9483939056568	6.97921398499043	8.881143819258	10.2324559143643	6.42688576723798	8.31750086017893	10.8547874703419	7.26221726134768	6.77981380547409	9.84655948235465	7.05407300534741
"affx_004787"	9.47533206422991	2.40877462364023	8.61911228449188	13.3265781558789	9.90894773540152	9.17848446078737	9.47473349646759	5.50077443712588	8.33184004908338	11.0669983453801	9.20756545951251	9.8852345218586
"affx_004788"	7.87457366513089	7.38578443363355	6.70894996160163	11.3006926956888	4.61880691053175	8.79110793664077	8.30997262188102	7.48405796444884	7.19431810524266	10.1028716957027	6.43709247856128	7.15588845599345
"affx_004789"	5.20321595175068	8.16793608353246	10.4123333606654	7.06652542267301	8.45773007064984	7.31666608470287	7.76227372468702	8.21139951247951	10.0029324869451	8.13038496595035	6.83453636089043	7.57343943843173
"affx_004790"	5.23834889482066	7.67459242542149	11.4154980417144	8.28350245157131	7.00656065000351	2.92623094348068	6.58915017547126	8.37193146613997	8.53235767695836	6.60779045448169	7.41799704851252	5.87746942543033
"affx_004791"	5.72348415123434	7.95374942334092	7.73793399545278	5.78613567828167	10.4798071715308	7.31426482390172	8.39806617542263	7.4677230672356	7.97376895898841	8.42696427345179	8.31387489604406	7.22041587423097
"affx_004792"	4.79672888338876	5.59989949659806	5.43449791330193	9.15805533677993	7.48153873813182	5.81242373845631	5.45269866509112	6.23978058800406	5.18937244226533	9.41443626606961	8.19293415806662	8.36482108419173
"affx_004793"	5.17329689308806	12.4222552518876	4.87845963949732	10.854333413624	7.97946778799278	7.02360597754441	5.55213278613829	9.68955802868971	5.9464140652836	9.08991453870655	8.05769400333001	7.67016620561115
"affx_004794"	8.84588421563624	1.05695830651617	8.70452711586605	8.26695760392522	4.67454713380506	6.13514096791329	8.65683216817509	2.93058076075535	9.51235772225683	7.92741712969877	6.26920049735934	7.53162520573746
"affx_004795"	13.3041498686677	7.51703483332087	8.7537647476441	8.78403893564224	5.0321300651379	9.83378512627659	10.2939789603275	7.69947118818375	9.18361642767086	8.41456490048241	5.01085815431203	9.33812708941366
"affx_004796"	6.30575799628037	8.56039993013944	7.85087755020438	9.75997180420227	5.89726479531656	9.13188436665438	6.62560948352013	7.1856003204224	8.86668703221388	9.36082437285668	5.86629379719455	8.04195293762287
"affx_004797"	11.7380816280389	5.46685963589096	11.5226909291014	11.4290281750256	3.61517589417555	5.91882374271957	11.1456915517111	7.26065795183434	10.6286954155686	9.35225561556507	3.36491032277968	6.53756628353989
"affx_004798"	5.99624621828902	8.33877867518612	6.1089742024717	6.51201191961248	6.60410022601299	11.956231751157	6.35499347797975	8.28594863510493	6.12423502308204	6.9372725925285	6.32663927858198	11.3229099917756
"affx_004799"	6.33767625354254	4.31307450170631	7.3734791218883	9.28644599737812	4.43281637304418	5.58976153123282	7.62103780701021	4.89172378432832	9.15377570768619	6.85425007779996	3.81039670606889	6.95734075352635
"affx_004800"	5.77385765247371	3.26175280363785	12.2087640783634	8.83603296174049	3.77376072128833	10.5024328772752	7.33756639844272	3.99172520958314	10.6835218457457	9.1515990756454	6.46920930121882	9.97493168064521
"affx_004801"	2.84071685923234	9.58402171473307	4.13363826434802	10.1478780159238	7.11912969573294	7.62969772205645	4.8685701017855	7.87526482134768	4.74704014946396	10.8103772041391	7.67885978642606	7.31927336890751
"affx_004802"	9.97128682975507	3.71023950656365	8.02015700214736	11.6700183805093	13.1952071642818	9.98069589953343	6.74249039122436	6.21156447323059	8.46302056708022	11.2480200757022	10.4025213811765	8.99865384814915
"affx_004803"	11.782998349828	9.49834930609748	9.27398404726827	4.91660912650354	8.53929838961114	8.0963722154306	9.4746742245372	10.0999393469827	9.16860045038193	5.62797387463633	8.44389898584625	8.76422903403902
"affx_004804"	12.4104131137636	11.2167637617472	9.00244608219431	4.45148888161836	10.7419416073533	7.79257621171566	9.54195723618836	10.6386621383562	8.12590712653423	7.130341763425	9.286619190622	8.79945035954072
"affx_004805"	6.85770842345327	8.94471205850349	9.6442447555871	8.54939412419868	9.63320623401233	7.53280871295913	6.56054941166064	8.00445636777851	10.3314668203221	8.8886678769911	9.81742693006475	8.36470170077729
"affx_004806"	7.97959462533464	6.86590921560485	0.482660027758701	9.83522775452318	6.59258102878595	7.01706370839962	9.02418124300601	6.2044846943165	1.93051733499671	8.6474634831084	6.7305693189278	6.77454072303615
"affx_004807"	5.72535310975652	7.26403537641145	4.68981248581753	10.2804663691777	7.09681917607934	6.72339800779106	7.65977288653508	7.40806003909261	4.22342075992637	9.31258424605895	8.90535136895151	7.5004685868386
"affx_004808"	7.46035554023888	7.80708212287581	7.08937615261372	6.9369749500697	9.87674401839831	9.04895792870106	7.85828002846255	6.99827502094349	7.57396315400582	7.97405032243535	10.0096565036376	8.63616060625845
"affx_004809"	10.6065863186073	12.9322108702901	8.15492745612907	6.14671645629036	8.52395219839228	5.33800402134149	10.6107705934378	12.0815879887092	8.12897739043011	7.39103992316215	7.23800340104915	3.73481851148858
"affx_004810"	5.15571150574195	6.87351973649655	2.96735662126769	6.60450104547676	5.17254170130918	7.01168213300121	6.60838480640325	7.29610001313519	5.35825644046833	7.08095170961284	6.72086855702953	7.63447357039647
"affx_004811"	8.73153992451257	5.39434583353473	5.18054835684283	10.6207671044742	8.00265877335981	6.91737504911831	9.27340916775299	5.91039826609935	5.7250657723163	10.462169357908	7.6735516961982	6.92009784337036
"affx_004812"	9.07952327574505	2.98972134598475	8.57921807370888	7.17365945537643	7.27986047749595	11.8634585400383	9.36831495599956	4.53429284977342	7.74385139699189	7.33204164915221	7.22814507918608	10.5066329470901
"affx_004813"	11.1888385780281	8.96982732133038	7.10281741767807	7.84766612762668	6.43193445296564	9.48163445941899	9.09197346936138	10.3770448935709	7.88814672195878	6.22161129605706	5.54310304144446	9.32368470406958
"affx_004814"	10.6193605937608	7.81919941073687	5.57013358399438	6.89651128829607	7.41083416753797	9.84257820169427	8.85827235306328	7.99932760455907	7.67911924485473	7.09403985382249	8.06184675554183	8.38395633905727
"affx_004815"	7.9145000710669	3.9192704385006	3.49966463196911	7.07864833940139	10.144746039416	10.8549720748008	8.03549011125257	4.89415450270658	6.43366906561324	8.21250217119329	9.16293400854017	9.15088820649123
"affx_004816"	10.5001883168628	9.56496285423273	8.30616923017671	9.02529852628916	5.19186660694155	5.06169362341338	8.86184813356263	10.3912986708318	9.94494652147285	9.81220977030326	6.53681839724837	6.90408837859693
"affx_004817"	6.53495236094998	5.76890236337341	8.91105892457242	7.33211238121901	8.74322683561832	3.25515409924363	7.21357859542034	4.54863405742456	8.04932125335827	8.27492697800763	7.73625886960088	4.66376193001779
"affx_004818"	9.9246960573257	6.90565555414703	8.07318399357395	7.62025524366818	5.5179902664847	10.6853588774552	7.84023606493672	6.21833321239324	8.41378039996269	7.23606515272385	5.9631315018095	9.81156944530508
"affx_004819"	5.45062321219213	5.49507178850159	6.67984296054993	8.31041402340922	7.4620500964822	8.00250715308171	6.75375024330421	5.03103743256741	7.07634223771604	8.66137279449412	7.63322110972355	8.98325510166806
"affx_004820"	6.93869155069208	4.32007043683931	11.8882212826703	10.1434708443493	7.22037237444267	4.10729704608272	8.33264115343618	5.50451702802913	9.93771522948851	9.24306411550136	7.5756336984633	5.35517075231328
"affx_004821"	8.29513067300994	6.41572990364738	7.89163242092296	10.3323064080274	7.31504455245176	5.38043976807692	8.82471216378038	5.46757483756015	7.64274712209918	10.0170053347352	6.02694381958061	7.41784471207678
"affx_004822"	7.08094574738549	0.39622714062166	5.12380824363223	6.95076931994779	5.84390385416345	5.06431177136607	8.57014588348186	3.88693593103542	5.45242236207113	7.32529139047302	5.38179437383498	5.69247223381156
"affx_004823"	9.11255469125904	11.2922149433358	10.3239403302017	11.7269837826377	7.15533538942	5.03691888715161	7.97858526802938	10.7383000540989	10.4150951178329	11.3282949291896	6.94097925163626	6.69999921144845
"affx_004824"	6.93166362775004	3.25795861829688	2.68988228952894	7.21159647710895	9.52028599218787	6.9633175818337	9.31727613519923	4.01455875488167	3.60865094930153	8.55592519883876	9.85410183038999	8.05222270904434
"affx_004825"	6.28846126436224	10.7288185778863	6.3321162729739	8.76243677400548	3.39441643251572	8.54528112456014	5.11864722227521	10.3441694291641	6.99999845253877	8.41155713863662	4.93784597648763	7.64042980365812
"affx_004826"	7.17921904016766	9.18817331944102	5.71542388912639	7.25038720223572	9.21324254419667	6.26965449922959	7.3750445520157	9.10895571192345	4.72127803716379	8.10299728921581	8.59771351281549	7.87430131212329
"affx_004827"	10.4156416429311	7.46698135155281	3.46243672013767	5.83293167949293	9.18405939498382	9.95621549898625	10.5792574875648	8.15095692157613	6.17621370952159	7.10930821573122	7.72987936445917	10.0125632719979
"affx_004828"	7.83482958285039	10.2496827349313	7.40988760030121	6.50946636973818	10.2891765365927	7.77083504000202	7.7402259295916	10.0689413084016	8.163194182106	6.97732914753261	9.4442799821665	7.7008628255866
"affx_004829"	10.7084247014786	9.00620742940949	7.22101394813886	3.3743132262748	7.8617797338646	9.83058415180015	10.5135644380419	9.72465976349106	8.04293115265292	4.46547275822294	8.58508798984451	8.01183766686828
"affx_004830"	5.5953280568718	7.90419385206905	7.8483687640083	11.9274455181283	9.19040722761272	7.12907783081844	6.14722933602853	6.92212585168635	8.5851201282361	10.558451922188	8.56840072699236	7.52675725326661
"affx_004831"	7.47572810808706	5.21502267666093	6.16216634629693	8.16651508150301	8.70869212744446	7.33165286617997	5.81758368114753	6.04980423578717	7.81685455133534	9.05639439754922	8.12488820642827	6.1470104730776
"affx_004832"	8.53500148603841	6.94101467473474	10.5050649361992	9.72295487202478	13.4451776070134	9.5280501644643	9.33919825399649	5.95614152398205	9.58392312027271	8.57150106268191	11.2546704101153	8.11258453315903
"affx_004833"	11.5676160745353	11.542629725582	7.351912517719	7.34621010624925	5.7328698466843	7.23565286814927	10.3871860178577	11.0481144288174	6.62034676773905	8.5860051661221	6.28405881325629	10.2097488651496
"affx_004834"	8.72818910551631	6.14128259878677	1.25837032917518	6.00356166892298	6.96265318993736	6.68863962905577	9.67721451307591	6.07929872719819	2.37069692500145	7.9753162408801	6.61020969845099	7.05486196508957
"affx_004835"	6.81357450496375	14.0907884836994	6.34359298429748	12.9278955131034	6.71445707906373	7.42031064605124	7.71562248913347	11.7154232294977	6.62260236923712	8.98873773679755	6.89481424256696	6.61155028200674
"affx_004836"	8.79210111757498	8.13767417440745	8.86380443384548	9.17352674328476	10.9055341591661	2.87036742307791	8.43980347256412	7.6836623350962	8.73106911026214	8.49933644815319	9.57820054705467	6.32837499458752
"affx_004837"	7.50534988505327	4.46911976615698	9.79545042056303	7.86489812984707	10.2563424075061	3.52828608528815	9.47353775955237	6.42641035478754	8.54827380943573	7.0079955169044	9.53160382138195	5.56977311863661
"affx_004838"	4.95743829378177	6.85751379043953	6.5973021114277	10.5416620821239	7.17607555910209	7.45573404285618	6.52150845780387	7.60928243474368	7.55671735111368	10.0144550643489	8.5467529123677	7.00006986607534
"affx_004839"	11.1066302448275	8.29284047060123	7.82632154445219	5.48359464793073	5.62266274360646	7.9963776008518	9.72829098118474	8.15151645902271	10.1019176318742	6.36738605502219	5.43590558742179	7.68753635115292
"affx_004840"	3.60582531192668	4.92149445730929	6.27997731435803	4.75275708199407	10.2417218379218	5.87418181162906	5.22897983952229	4.78624461115373	6.58753487520638	4.66397067205843	8.88896805292576	6.46358210256076
"affx_004841"	4.21396755695053	7.74567141748939	8.07526901549561	9.10402326545114	6.29047425587754	6.62628706435669	4.79838782626034	7.75086458709253	7.83481765004584	9.329915752785	6.58726311498937	6.23953369292698
"affx_004842"	3.84031071546731	9.29399736990716	12.1857806956323	5.63943291842287	6.03316122769135	6.58681664898215	4.50974632711106	10.669258322768	12.2551385055811	8.00254019504659	7.34943825805384	5.8979190969193
"affx_004843"	9.67980298744089	10.0581502275009	4.37168529134031	9.75930120083802	6.94442168079021	8.86462819336737	9.72969963529002	9.57400204518067	4.72003798752405	8.14351489278733	9.39567699846147	8.62360790805315
"affx_004844"	7.57405131788529	6.66646579312434	9.11693678605261	4.63201878767376	7.88554463639544	5.71971457682914	8.14289919890132	6.99160876937909	8.92226605493039	4.95453597448155	7.73854888542307	6.84584702650622
"affx_004845"	7.34867028464785	8.28711304638311	7.55538566066974	10.2050248368728	10.6787686798931	12.8180144325935	5.85552308387774	7.91314319221346	8.68664319021043	9.46766835079633	10.5427734415188	9.76224628262487
"affx_004846"	1.72414876704209	4.30900631648745	11.1520987005868	9.19527424580643	9.91656365501514	8.69556508289651	4.56619667883938	3.79089788138537	9.85354416872253	8.74610130748542	8.56797836032499	8.84910288120544
"affx_004847"	10.6560433476137	13.2171139754576	11.3136407104323	6.46650089605343	7.59263454255746	12.561499694292	9.68573791656135	10.8919173612991	11.3354315728096	6.80829434679427	8.32553106214379	11.9091012298516
"affx_004848"	7.80849492816237	11.6849363949265	7.32096400933695	6.64926284723608	8.06817077596886	8.23211564913316	8.81507807158175	10.9388727704205	7.06180288338697	5.99359406168513	7.73858866299807	9.62138266503461
"affx_004849"	9.43863542314381	8.35643182169498	9.04703686273035	6.71864144383192	4.35425241605058	11.0914774192746	8.00809154216405	6.9472874182098	9.46101129666022	6.68269246062971	5.03947054346938	8.99392814590974
"affx_004850"	9.83779795799231	11.002438244728	13.1173269874116	6.87757929043971	6.86565183645703	5.86981847367686	8.20806387956099	9.37482864585657	10.7098071991409	6.3139180666192	6.92877057223375	5.20479730794096
"affx_004851"	6.66907871762929	7.25380461711325	7.34133827916144	8.69657345321738	9.44714650848915	6.21347174770459	7.75345740303491	7.73117233072325	9.57624052961645	8.87857997426975	12.0705179361552	6.02089859004195
"affx_004852"	8.14279435987633	5.35081339431838	8.36134403004739	4.15930531881009	12.5224074101145	7.01527058172434	8.29902687927603	5.66005276240917	8.85179176253056	5.35917928421672	10.0121819561001	7.57605365501098
"affx_004853"	5.73674138318749	6.16379224349707	9.9474472139159	9.10515719652205	5.22792568294287	6.89589891407917	5.74055765049653	6.44018775144371	8.69330363834933	8.79351600066598	6.19823907109346	8.16106347067971
"affx_004854"	9.46027500553376	10.0527503288406	8.58120652782671	5.17596151986754	10.1244358027845	4.9777770973903	8.77679664665395	9.77845664815134	7.95441165263517	6.196755700025	10.1433277320025	6.75022372410332
"affx_004855"	10.3011076658241	8.93118154641707	8.0514670220058	12.7161300305653	8.81703689105008	8.52824048429271	9.66502467131209	8.26716612079303	8.21850599171273	11.3607836469332	8.69676158844612	8.21068084256877
"affx_004856"	9.58811453648283	9.29801887543623	5.23368165986711	7.69770406152088	10.8414480793044	8.43980512726162	8.67974292074779	9.17274191515837	6.28547745250165	8.30834703108693	10.0337198048997	9.40497936721003
"affx_004857"	6.22994983463295	8.4406821621636	10.82801810326	9.21245412858481	4.06269468202011	8.60570669961828	6.98001388075217	7.21865894187641	11.3449925010243	8.55301346916991	5.72388467583101	9.2893774738501
"affx_004858"	4.19832284740922	8.00693273613629	5.30506449131607	3.76868155880752	6.77089319089727	4.84993229052908	6.80888784886604	7.37492461347941	6.45494863526829	4.58139594639044	7.39756915375325	7.14693264589397
"affx_004859"	5.20469951200158	8.50587349323177	6.75525283362292	9.60192997084594	10.172316411624	11.5807298182156	7.09072197379925	7.26234376598755	8.17919502361422	9.6525752648539	10.8429826780935	10.327876523553
"affx_004860"	8.06339277035643	9.4230179845503	6.35062392838664	8.62875368632846	11.1594056880796	9.2203675030389	7.97523584832049	9.13139260638616	6.48048980822468	7.90335394806588	10.0453804677012	8.40321042716238
"affx_004861"	12.3288614946396	8.91519835346685	8.9541840451386	7.98728932451898	11.2579830894838	5.68268754319953	9.99682107033255	9.63890602892149	7.35911587948017	6.8146725567609	10.0746812109122	6.05629294249233
"affx_004862"	7.56704342400733	7.87212175046612	8.38961930598177	9.10041481148418	7.15103872789975	3.39387501677834	7.47038707758192	7.46380786619273	7.23076537478662	8.81142339938243	8.17791621903231	6.34439470925374
"affx_004863"	8.7952244297511	12.0637857938633	8.08083573171761	7.01400708273377	8.29218601146445	11.7245839217377	9.33571444762065	10.0757847490661	7.68820845772862	7.65216566842014	6.89040870334073	9.67351061456886
"affx_004864"	4.92172312687697	3.54331313654628	5.8420517920416	7.2977553721456	9.75830071652899	5.72827055242778	5.57495645239424	5.06501041297209	6.79821493868475	6.48174869698498	8.54067330985696	8.02946959930561
"affx_004865"	6.38519051433807	12.8601978818762	7.28897640607649	7.90869470398209	4.9049603200765	11.0031494498982	7.23466213530842	12.8109671231922	7.18912291188481	9.54562351652911	6.22242757931698	9.71373674148986
