"M1"	"M2"	"M3"	"M4"	"M5"
"gene4844"	-2.94914754495023	1.60578145199755	2.85477208455513	0.678893451959728	0.801260722432109
"gene4845"	0.713747878332776	0.785145393796877	2.94735537969821	-0.778544217331316	2.07582402243799
"gene4846"	3.77675601671542	1.47582246703576	-2.47969916344772	-0.413651437306316	6.31550996265358
"gene4847"	-0.0460597533124833	1.97807316664564	3.49506477686845	-4.71807803882773	-4.27024045004771
"gene4848"	-3.0096957820367	2.53517323753919	-2.90072460701898	-0.274979377776118	-1.15394670194115
"gene4849"	5.06609687122605	0.688385570692529	0.108223275356501	0.289401134104455	-1.27837809820065
"gene4850"	0.274386012805172	-1.07117027354194	0.209507395980187	0.758218651772257	-1.29350165194515
"gene4851"	-1.59763028536576	-1.31926714223272	1.4122208128517	-0.909579643187514	2.82985297968029
"gene4852"	0.0582573102673958	-3.37124056203601	-2.58330568464025	-1.65399886199154	3.02189781246709
"gene4853"	6.10750842300869	-1.12184991851526	-0.103371515559616	-4.99251676066199	1.09350152076114
"gene4854"	-1.19877414116786	-2.89169353628581	2.4987588593127	-2.62175490082247	1.29866629383224
"gene4855"	1.60805599158542	1.35325751976372	1.67094257059388	-0.403389726040154	-0.307455607942672
"gene4856"	0.193933968567632	-3.62968802258978	-1.13020934851223	0.34957658154662	1.60276330243559
"gene4857"	0.266493011643437	0.971323260857447	0.23926578349667	0.939054342565621	-4.78544963187494
"gene4858"	0.266509775203082	-1.96708468768241	-5.31374935308485	-0.321429397932852	-2.45138333127109
"gene4859"	-1.95601627741746	-1.53292902992695	2.82490011526233	1.79539859088069	1.31049774550427
"gene4860"	-1.74905859201072	2.59813233890972	0.209260372634225	2.94937002877595	1.23117880280219
"gene4861"	-7.49892852788321	1.85257754218546	-2.41093542625524	1.80895618726948	3.29898694936827
"gene4862"	0.122583833464639	-0.439685635360427	1.3757475217625	2.47559048682647	-3.44686885544097
"gene4863"	2.55795828872412	2.71022503084528	-1.89049890248295	-5.25963786348025	3.97881792166296
"gene4864"	0.329871050520524	-0.362636423780934	-1.71092191160133	2.56009630155095	6.4010478836386
"gene4865"	-3.9845049243574	-0.184245864417635	2.90631128218345	1.21772573055349	-1.17168685185538
"gene4866"	-0.592699479034582	0.823125493319726	-1.31818544677023	0.586916726198404	2.76078061290566
"gene4867"	-0.801521887219669	2.67681271667025	2.4538574150021	2.85425840067935	1.08057356556242
"gene4868"	3.04062953516853	-3.69451913995958	2.95753792095616	0.650071297270167	-1.65277986110963
"gene4869"	-1.67853277281661	1.15369960198226	0.153016790035694	-0.492752448966849	1.05124701929449
"gene4870"	2.84846008917236	3.40110159538858	0.497135017537639	-0.509571849471704	1.61956026590912
"gene4871"	-2.83051610103416	4.38830697379257	-1.30353389348437	-2.89340422343839	5.52461112661301
"gene4872"	2.80261379945418	0.61393434377192	-2.06806304747611	-1.80686955320417	-4.98678912420307
"gene4873"	1.34998728050837	3.52661006504959	2.18615925697611	4.47651676647128	0.134861082762085
"gene4874"	0.685476509580329	-1.26678122492929	-0.521517877698487	0.504248366932352	-1.03588416925852
"gene4875"	2.8642520359048	-4.00487014343833	-1.33446679310468	0.166564046627771	3.8755826015361
"gene4876"	-0.903352869899523	3.90338133640389	-0.656288343785915	0.368385562613383	0.867067978050021
"gene4877"	-3.19818804731045	-4.08264206641533	-0.904355501580372	-1.17051776521959	1.53025892220972
"gene4878"	7.33928508161028	1.55897312402445	5.76054147535635	-6.26296681613929	0.614871345986982
"gene4879"	4.83712637957875	-0.427859559145719	-1.99119774696976	-2.11324691752439	0.822161659132479
"gene4880"	0.37011597369202	2.46906555221307	2.5759558536755	2.2730678140077	0.827630060064651
"gene4881"	-1.04996010251157	1.17623041456575	2.78537941085985	-3.18562114165452	-2.2024801633505
"gene4882"	-2.5986506882843	0.844472862628994	-0.577736446261423	-0.248615685387046	-3.4870305351515
"gene4883"	-0.9579554338609	0.512650764696202	0.0416726966083963	3.36531002139526	2.54612298727744
"gene4884"	-1.789319442272	1.66930443608776	-0.544751683719931	-2.76147608467232	-0.0796245544717939
"gene4885"	0.158250901519176	-1.3228345842242	-0.31832817363977	1.61481821833849	0.663974872842201
"gene4886"	-2.28218152097881	-0.573003081255991	1.74495857069015	0.348752168121647	-4.9154676363797
"gene4887"	-0.593276124404091	-2.62125903995984	2.10080837941316	-2.72099302968341	-4.14533071603795
"gene4888"	4.50746440731273	-0.461999277731661	1.96131037562993	0.145125603267502	0.922939240530439
"gene4889"	3.60236005659869	1.77366910155865	0.411906088392521	-1.36550199994591	1.59591367162653
"gene4890"	-1.45882900077502	5.56455366201302	-1.69117382467354	1.56336410328048	-1.66488812495681
"gene4891"	5.39024570608375	1.13634162764683	-0.686936485287817	1.47358264726154	-2.99886942517422
"gene4892"	-0.487353545815404	2.68946147354488	-0.54559266547524	5.49476526698502	-2.75845733902676
"gene4893"	-1.34128450897626	2.41470828127865	1.86327725683585	-3.01627718350943	0.426639672836982
"gene4894"	2.08736418476308	-0.638427425004745	-1.51821233818247	1.39648984413708	2.15328342378327
"gene4895"	-4.44356238852885	-3.45667208792858	-0.182238157153538	-3.28255729415872	-0.889718727083905
"gene4896"	-1.28531516313674	1.37081758984194	-1.93917406334633	-1.15040224928669	-0.698537205777558
"gene4897"	-7.10999181200434	-0.216226448574361	-3.18895961252616	-3.5603321527418	-1.35452361352635
"gene4898"	1.07328664010295	-1.77686996624694	2.85710295078207	2.55612518946129	0.00619403586975088
"gene4899"	-0.239046634057983	3.02091525700009	1.82229117739901	4.3953184737658	-0.557451324343805
"gene4900"	1.03698252613168	-4.62523769422753	5.92948117338595	2.28494470915811	-0.923102082141175
"gene4901"	-0.219447862891802	-3.73120893363818	1.30436239174617	1.07427352618971	0.197139677760878
"gene4902"	4.54203733248056	1.55705542828497	1.68933848574623	4.22096532988651	-1.85784333937252
"gene4903"	-5.42575208159177	-0.861908899372786	0.120693569033439	1.21571042552306	0.219276119303695
"gene4904"	1.4535588511166	-2.0893855072006	-2.49026860767528	0.0261796098660495	-0.843726448291038
"gene4905"	-0.58202893061006	3.21653643549432	-3.91586029234018	2.15489916724754	-1.76195383990533
"gene4906"	-1.9965940564184	-0.328176019434612	0.774329282907525	-2.90691905722497	2.25257776794078
"gene4907"	-1.64006671138669	-1.61486310334957	-3.97613677267259	0.881669204209669	1.28406354524527
"gene4908"	-2.23134418106362	-0.997405255609182	1.2048426876101	-2.4643555269846	-0.938960380718152
"gene4909"	2.87903088337171	1.6943242067839	-3.23956878541088	-0.16114967502708	-0.56795680428608
"gene4910"	4.11751868320183	4.61814269181641	4.29881689778082	-1.43170851584551	0.456873243033891
"gene4911"	-3.24872343693095	-1.40292369802963	0.498835207904379	2.00047590633557	2.61044053583058
"gene4912"	1.66049495496458	4.03103323173742	-1.36043731350621	-1.78024816264571	-6.29493335704892
"gene4913"	-3.78457167139238	0.833033113486697	0.315527088316457	0.155815807540621	2.78660528502945
"gene4914"	1.28108813051282	-1.48536159392013	-0.489267533775129	0.158040056641158	4.08837191835016
"gene4915"	-5.11667614977835	0.835794691827584	1.65202696805244	-2.36146339589926	0.117028500091704
"gene4916"	-0.662358551968214	-0.37433907203808	0.781539829989338	0.341010613395063	1.93963690559242
"gene4917"	1.67790067482673	-0.361732242262779	-1.99312884513878	4.54488367805083	-0.304821239904561
"gene4918"	2.09348732884556	-3.02721019967385	-2.46685295479146	1.54693448334343	-0.4814006324527
"gene4919"	4.92279620157943	-1.87969483631994	-2.34836617348118	-0.693335953793916	3.02254285179242
"gene4920"	-2.62408933330812	-5.18226112671038	-1.40046429257466	3.18710127475213	0.864574946491934
"gene4921"	-2.33264316494574	-2.18853581986293	2.20315392559899	-0.905548367393676	0.362527769746835
"gene4922"	1.20132557830566	2.36776709946922	2.46649378558652	5.9095485078919	-3.72729040601009
"gene4923"	2.10475720037651	2.23263411612409	-2.11712342732565	-0.97487987358059	0.69639524979622
"gene4924"	-1.77904661169389	-0.0214027003111836	0.98452664900383	0.59966024395577	-0.438590683466283
"gene4925"	0.294746481136036	-0.389736401325752	-1.91540720087858	0.969394551687989	-0.104879169887544
"gene4926"	2.38859991065498	-3.22772643620201	0.419936894154118	0.833335471097689	4.91618525503824
"gene4927"	1.56589837252833	4.55487334392069	-4.91320907509521	0.953417031329744	2.91789436347707
"gene4928"	2.16109441633923	0.885384535473326	2.09604331325355	1.92054449430822	1.62362999879214
"gene4929"	-1.41094576483898	-1.73089383029746	0.554678643828282	2.01513767101962	-1.87261511861532
"gene4930"	1.82207385067358	0.507633814737315	-0.741034684617784	-0.939770032083247	-5.28647468008019
"gene4931"	-0.834152472604494	6.68406886174874	1.07452587136212	-1.11566650797834	0.2953207396204
"gene4932"	1.44969751545765	0.218645709414831	2.83599964210715	4.53926539127317	-4.70394288219505
"gene4933"	0.849915576399305	1.28901147533831	-0.499846818358743	-2.51092013933692	-4.36092162676697
"gene4934"	-6.18260639199492	-1.14340513271508	-3.52191958248358	2.90737738764395	8.03262781479663
"gene4935"	-4.26629158414121	2.6088149181168	-3.1675637746793	-1.89859951454582	-0.257307862612533
"gene4936"	0.487539779076888	-4.54823298337563	-2.80154500650241	-3.51872594061937	3.45688705028456
"gene4937"	0.0431862162595458	-0.543555831992312	2.51569008431338	0.6261123282463	5.46529810574701
"gene4938"	-0.561569469944599	7.07980709720657	-0.146718902429794	0.629064605086341	-0.313291017826201
"gene4939"	-3.06990876599028	3.34803683503874	-2.66328891699182	-0.817953103693752	2.8646735676405
"gene4940"	-3.70478530567398	0.254339947737832	6.5933323898956	0.0463770597600842	-0.21023779100743
"gene4941"	3.52767065950613	2.82115874428395	2.46114599888456	-2.24156557689602	1.03399619942294
"gene4942"	-0.322676649901798	-1.11008968039081	2.16176317931221	-0.601572895923175	-0.579767895950121
"gene4943"	3.13075681068143	-4.23172558408115	-1.52630122797977	-4.41788014960481	0.29936110132145
"gene4944"	1.69879708408718	1.49489473456877	-3.91159683895645	-3.14331768749703	1.28658387245485
"gene4945"	3.45997494475566	4.32563799764611	0.51437581162884	1.76231844712302	0.294070348865775
"gene4946"	1.33247696064994	1.7859525900861	-4.35444838994025	-0.503250205949592	-2.97727712527399
"gene4947"	-1.14467679197776	2.61152809292362	0.959845614613316	-1.47450711130104	3.1350178505282
"gene4948"	0.384054123945436	-2.4820007830792	-0.125728069333461	-1.87755517468073	-5.215981682762
"gene4949"	1.11604189803843	0.129602666866263	-3.82370441738638	-3.04539525133431	4.32457680532892
"gene4950"	-2.95939762358485	0.99260455674433	-2.14697754136905	-1.26056117080461	3.9753040480617
"gene4951"	-2.27895117067855	-4.53841201740094	-3.92548346532161	-4.38170850375876	1.24504554804626
"gene4952"	2.41542413223824	0.137754005627405	0.665523200336774	-1.48716566149683	3.95921875609001
"gene4953"	0.711853153374304	0.990674226788236	-5.39760246122414	3.87481913108687	-3.77198617323642
"gene4954"	3.1759655236093	0.725044361813608	4.36918971338957	0.685731152317355	-1.94659727117408
"gene4955"	-0.409595367278499	3.30236509295449	-0.148072593173668	0.816126019321786	2.67574581207968
"gene4956"	-1.44535662356407	0.870232139075232	2.7309912314276	-4.3561628281702	1.61638861902191
"gene4957"	-0.170868176326883	-1.61360964908802	3.78060894657415	-0.620467632898909	-5.00858531543056
"gene4958"	0.0466619449516871	-0.285144583153134	-2.139585497825	-3.21999626596727	3.74361874323004
"gene4959"	2.8943527842221	1.65645849097923	4.3263696915646	-0.05200005742078	-1.5606411259958
"gene4960"	0.374325370930082	0.491020437132652	-1.78377727750824	0.526408667139085	0.795043505470698
"gene4961"	-1.90881122944446	-3.99723596783715	3.27213223705534	4.89739585901296	-6.31201824639135
"gene4962"	-3.58689435699191	-1.25057182814121	4.88323467643508	-3.84610017411572	3.92231635461246
"gene4963"	0.334777913394204	-0.195866060738614	-3.40177123334349	3.8233562453517	4.02006290094994
"gene4964"	-0.106031834133464	1.91703711158296	-1.84541595591326	-1.80994417463621	1.69123473437177
"gene4965"	2.87358925504868	2.44698403712933	-2.12189818485797	3.11138629725835	-2.14650405578341
"gene4966"	0.100815082999132	-5.63436275219804	1.31679630847314	0.144263637604121	-0.246893073985178
"gene4967"	-1.64895529040621	-1.0891906365836	2.31102924672547	-2.41019988657065	-0.351979464048455
"gene4968"	-1.04867732646078	2.11805745999791	2.78948676080568	8.82973876382361	1.77985225897507
"gene4969"	1.49343948371913	2.3689437449074	-0.343951871171966	1.87753332882798	-4.38995188935185
"gene4970"	2.01783236000563	6.04943774817169	-1.01247121027927	0.682310382385782	1.0042239154827
"gene4971"	1.73409410776745	5.80770537839595	-0.916814668666945	-3.28101427975274	-1.06864098724575
"gene4972"	-0.913997013766618	3.62217090731838	3.91053073645116	2.67810294069833	-2.56153426438931
"gene4973"	-1.44705642675893	-0.103019648085981	-1.48112747263865	-0.67716438614967	-0.916582662930401
"gene4974"	4.09425629040434	0.790400521158517	6.04243665343053	3.11203751682858	-1.85912946351342
"gene4975"	-0.268027153264847	1.80032809637859	-0.899753944920232	-2.42803319576623	2.96869056251835
"gene4976"	-1.85150482340645	2.46884473012982	-3.55931518255253	0.949766689728467	-3.36612603392643
"gene4977"	-2.29275802567445	2.04492932616517	-1.32249288926355	4.15557363941271	-4.0238562604307
"gene4978"	-4.84166722348325	4.01866010416238	3.65268840933655	-2.67379215075091	1.71564865129391
"gene4979"	-0.758295303036095	-0.449344554482289	3.93407899038618	-2.63281663569152	3.19721361016303
"gene4980"	0.766012914654969	-3.52026201532937	-3.24837283823496	-1.04829321259066	0.368066711590221
"gene4981"	0.776519711619505	1.11795110044021	-2.64139633103785	2.33348453647834	1.56023040314384
"gene4982"	-3.34218079500365	-1.67844161893839	-0.421034141590397	1.09857667795193	2.15860077988339
"gene4983"	1.80136242132663	1.48195487263144	0.817203086620681	0.864123825456984	-4.30059166060037
"gene4984"	-0.964536434317571	-0.00923891349895247	2.44444599598089	-0.435139202833254	-3.55144544685665
"gene4985"	0.793634435316965	-3.90138248502194	-0.596642040000523	3.02045146210097	-0.426161876200891
"gene4986"	0.637393225755818	2.21607019035881	-1.64543837907243	-3.39285792620516	0.164815274601441
"gene4987"	0.827656337192877	0.319916667947525	-3.17192932777669	0.338414089716584	0.948842619901599
"gene4988"	-5.40481367437918	0.737413417881797	1.29671303883632	1.38732620071759	-0.993693732630996
"gene4989"	2.18049053417502	-2.03797633985364	1.60529435849341	-2.87799362615743	3.59205406722615
"gene4990"	1.37272205988612	-2.93959023132747	4.23484843945443	0.376159537377132	0.230859811281053
"gene4991"	-1.6761666427807	0.450993931783077	3.08651362657141	2.46855897767617	-0.410413970538564
"gene4992"	-0.0976587035919533	2.30294814350411	1.79136204453373	-0.928123401516876	-4.13988230595864
"gene4993"	0.474986173798726	4.0899522486151	0.556476886855513	-1.68467883237239	-2.91604920774828
"gene4994"	-0.637217905770722	-1.20465068701885	3.81378373932215	-3.14511290909274	0.355394312350363
"gene4995"	2.88091673399972	-5.17022375851053	-4.08652236392903	-2.71940040067641	0.900425462098277
"gene4996"	0.949163599148386	0.955212863493757	-1.80373304351887	-0.502308545488388	-4.28326186625782
"gene4997"	-0.425293458962746	0.160148241311659	-2.51412901882347	-1.87214453904425	2.53925314823711
"gene4998"	1.07221840983797	2.44929547777696	2.52069194425834	-0.979837809164072	-2.27251299402297
"gene4999"	-1.61187696079897	-0.877375846294215	4.76725358611259	0.466538167614058	0.121588787232908
"gene5000"	-3.43000126260364	-1.20411833336571	2.54152793064603	1.39046563754626	-1.39650204253284
"gene5001"	1.29990141957235	0.857923189009502	-2.11734762288696	-0.480671487063784	-0.483272007828851
"gene5002"	1.34346521630227	2.14788697120262	3.07726721869635	-0.949381149351077	-4.98841252462072
"gene5003"	-3.19305824883598	-0.666233758999685	0.893615304673237	0.696251967513545	-1.45062384587396
"gene5004"	1.55120675715351	-0.99287056027049	0.708804407168729	-2.32857334841674	1.6261651534344
"gene5005"	1.73379348091181	0.271205249841462	0.317372116592497	1.10023400667737	2.99588730369587
"gene5006"	1.78480936030818	3.74211359500368	3.59675179838842	-0.450675609074915	-0.30205482175622
"gene5007"	1.65153452992992	-1.10766863929286	0.129782787151115	0.89420632036338	2.5552414643821
"gene5008"	0.0394181763379393	-2.33301660666578	2.05489282293099	0.50201581276508	1.68847467465415
"gene5009"	3.05680349125656	2.66974071632728	1.76942625177818	-0.612388004799645	-2.88759574131673
"gene5010"	0.530348111630205	2.43495038079546	0.964505972373829	0.456824279369053	-2.57679317082665
"gene5011"	2.01000290042604	-4.87453379352914	1.17078158019534	0.742325380351976	0.231134186423004
"gene5012"	0.0927022578267876	-4.0150250905339	-0.889409657248957	-2.44296380526506	3.32070877641656
"gene5013"	-1.96503799211722	1.46633826713959	-4.63889469166847	0.0118109252528518	-0.540488718572465
"gene5014"	-1.46526935645817	0.832423562307331	-2.90265303584289	-0.810849331006269	2.6578333606364
"gene5015"	-0.959258594789264	0.735557910121773	-0.204796731937649	1.40897408837658	-5.26085924775606
"gene5016"	2.62942627967038	2.28845612437671	-4.1067314340994	-2.71504494121871	3.05914267950129
"gene5017"	-0.49484576815718	0.79832218323079	1.94564847710652	-0.292575064641746	-2.69657269962357
"gene5018"	2.3737988780529	5.75807720988644	1.55679931954495	0.000815861501173592	-3.0137262182441
"gene5019"	-5.26638991384235	1.60464813492461	3.28351113107565	1.13494838662954	1.2690491450378
"gene5020"	1.33742041587943	-0.958993062385073	-1.47309712873384	-4.79299501143569	-1.56415894876044
"gene5021"	0.0477219273476185	3.07949509755225	1.51160908000274	2.48545882560307	-3.44013113135049
"gene5022"	-0.598538717553062	0.138728581346974	1.70585381175292	-1.29775396708178	-1.80178351227195
"gene5023"	3.58823873748604	1.51743403183469	0.0737520668343396	-2.81083386707567	-2.16429818071697
"gene5024"	0.000627811450081029	2.4079232776927	-1.15970858635376	-0.352006123854671	4.57889486395067
"gene5025"	-0.864869477923778	-0.136732682216246	-1.945123744649	-1.29709606394815	0.743455920673433
"gene5026"	3.06682425714953	0.720282029553291	0.120189316802925	-1.01678793163343	-3.74216208667788
"gene5027"	-0.632138340003185	1.8739246391083	0.266282264912808	-4.00093026413481	-1.48613371429804
"gene5028"	0.715566629506894	1.08167156078099	-2.67703904707075	-3.26463627536669	0.920386492787751
"gene5029"	1.02951580057742	-6.14786560804001	0.469456767492487	-1.54919323642999	-0.724459261389866
"gene5030"	-2.16928626254335	3.40063883319775	1.76954135229443	-2.68262076774608	1.79325698789623
"gene5031"	1.12270124569399	-2.59495795708567	-0.817616459982406	0.99685168877288	-0.0176771783758131
"gene5032"	0.583954220275547	-1.7063563982743	-1.4771328432284	3.50201870342522	-1.28801493482632
"gene5033"	-3.14751874165754	3.8905176545447	-1.35218405529852	-1.06134181864132	-1.28844190739179
"gene5034"	2.38670092640808	0.0850005991865128	2.4835015295262	2.44607628388636	-1.16853001520363
"gene5035"	2.50638837313813	-0.419642817683043	1.34645276025962	-1.8730830808173	-4.49651779201697
"gene5036"	4.37823567474681	2.44344859641766	-0.29570963809055	-3.38276638172224	0.522207137114566
"gene5037"	-0.0870933891507658	3.9847594842504	2.83045334414125	-2.54005216008169	-2.43154644713441
"gene5038"	-0.132825766349539	4.00757613979336	5.47780917700287	-0.869129101307059	2.45884155945192
"gene5039"	1.73921671936304	4.88251444969298	-4.9131802613596	-1.11991757900636	0.929192213338154
"gene5040"	2.54228254046301	-2.12076962459483	1.62192352589546	-4.13800325448111	-0.421616128190872
"gene5041"	-0.29003441063581	-1.05124192035868	-6.38980695944956	-2.94591908587864	2.57579605263902
"gene5042"	6.19377550338028	3.8828966896617	0.0213641686844791	-0.181965795916236	-1.32370473907809
"gene5043"	-1.41757623100986	-2.42589016493693	0.859169532074473	-5.5597591779237	2.90478996868252
"gene5044"	2.87865073049855	-3.0318008625311	0.566034371561585	-0.505039770545214	-1.89111431232297
"gene5045"	-2.71930578726511	1.48590762630088	0.84161082238178	-0.852210695562803	-2.10270344893712
"gene5046"	-1.81387264066588	-0.0450063236615485	1.85317396226388	-0.177882105418339	-0.708016480498175
"gene5047"	2.6974665791893	-3.2076486879327	1.36009945677793	0.47965974372227	-1.82063664399952
"gene5048"	-0.858984794590221	-0.512313715096561	-1.50875285226095	1.16914235806565	-2.34318483857765
"gene5049"	-0.28977473041592	0.0784355683721684	0.254547867381299	-2.25150351099177	2.92988211929717
"gene5050"	2.7721369219176	1.55657251870676	0.11513623087322	-0.607411354608291	1.73489647995876
"gene5051"	-1.26232042586842	-0.955396918621827	3.13595267795859	-1.15346284104108	-0.0773490250496207
"gene5052"	-1.38786830661556	5.70140275650276	4.16329884653192	0.633368045230321	2.42401927825815
"gene5053"	-2.39054766654306	1.5546170493334	1.45525104476034	-1.17391422265618	1.06023259049365
"gene5054"	-0.480793002786138	-1.63653347939166	-1.943989182024	1.64670453194069	-1.02644579158995
"gene5055"	1.26225696425868	-1.36578689199464	-1.64067718640684	5.81650334204071	-3.51186300499974
"gene5056"	0.844302713207838	1.63192068795031	1.61751587781814	-5.07479715947776	1.05919612790602
"gene5057"	-1.62695396886188	1.1279508792819	-1.48707365719909	2.26824294632072	0.0278432533728406
"gene5058"	0.553530633334609	-1.78678414995233	-1.00638361150281	3.4734428969117	-0.0979871599895144
"gene5059"	1.72150921108277	-1.64324808691143	-0.799051904016373	-3.56843355693157	0.925637907204646
"gene5060"	1.34766287545767	-4.44933699894741	0.667138964442714	-2.30088535424461	0.189770918309771
"gene5061"	-2.46298042178371	-1.94563235606085	-2.2267056432141	6.08205390116313	-2.98398895700235
"gene5062"	-1.59826987033301	0.933780424017128	-1.8986103405471	-1.32975896716012	0.0766182671587946
"gene5063"	-1.07539178678829	2.4006383340613	-0.657412530076643	2.30490893216296	-4.60061882826807
"gene5064"	3.4312646014893	1.38667854715036	-0.534686002259427	0.14453570889849	-2.31406783522767
"gene5065"	-0.605094144211136	4.25342604632774	-0.534241014392866	2.36144914099266	0.474318666954007
"gene5066"	-2.47683056609595	1.87103070354116	-1.47932218017547	0.636281991749915	0.882936725881245
"gene5067"	1.7944819809721	-1.53471092945849	-1.9481644207614	4.12588568743499	4.19423364026651
"gene5068"	0.461755080620503	-3.87183691105603	0.245843959562307	1.39399144396053	5.82971180307806
"gene5069"	-0.749789798753341	1.64914322965124	2.594697365112	2.14256185436998	-3.53673889301498
"gene5070"	0.0878120353453381	0.0205476780724623	2.9362280796035	1.17216405659734	-5.15355041497666
"gene5071"	0.191692442758431	4.57483548097343	-1.20657542536523	1.60819588184485	1.7334830082893
"gene5072"	-0.785160813892558	-2.2877666742117	-4.46492348574395	2.47542821389635	4.68697561826778
"gene5073"	-0.91410851238509	0.328440810115592	-2.10307602483082	0.113008223969753	-5.92722644887655
"gene5074"	1.32994183361421	0.373197093552939	0.82329271506963	1.5006789674394	-2.69507084897668
"gene5075"	-2.9001388127686	-1.72337085183972	-3.07150174541842	-0.505729669464118	-1.29762087670552
"gene5076"	-1.32281709949495	-0.495303677385381	1.36157338075578	-0.112937752748007	2.43594050242679
"gene5077"	-1.5220961056833	0.551999680333681	-0.721920242942401	-0.50667768919759	-1.36939532462735
"gene5078"	2.22558741644518	-0.442179738533209	2.27610594854234	4.0043595511886	1.9107560263993
"gene5079"	3.23242034514267	0.507639565142459	-1.21172544270159	0.926502387276441	4.32160588481549
"gene5080"	-3.06364454218639	-0.129276598458375	0.738506396064542	0.458253366628482	-1.84223861176207
"gene5081"	2.04223646231536	0.438514298439971	2.86383344499098	-2.67454929941343	-1.4082415025566
"gene5082"	-1.95045945648383	1.20683840816425	-1.07058842448888	-2.02958196898886	2.36334259613943
"gene5083"	2.33996125683467	2.628243515068	-2.77787849219043	-2.55835597652747	1.59449057139447
"gene5084"	-1.83800614850937	3.76224124908867	0.103569233701915	2.02273408549232	7.57204026510643
"gene5085"	1.30626095576163	1.42954859617025	-2.33590090705238	-0.908201275856949	1.26235332222372
"gene5086"	2.62671816699449	0.429955186525773	-0.904582546564548	1.24580818626573	-0.770449206554078
"gene5087"	5.20331279185432	2.64634982545279	-1.78593920738854	1.78132904023049	0.898099684462335
"gene5088"	-6.35769132077364	-4.30296878152927	0.881346949292564	-2.96627992055188	1.19760956058694
"gene5089"	-0.472928102077058	-3.68530652938924	0.966528303982302	4.33030927885114	-3.17577205791773
"gene5090"	3.48080946382796	-1.81524006003382	-0.646792907162283	6.69844881014041	-2.38924495223863
"gene5091"	4.50957162957326	1.32564640595091	-0.970878026752263	-0.448111649007504	2.7406268015414
"gene5092"	-6.1771507419186	-0.137455115423783	0.0653967502094114	-3.12717954055466	0.206843386464451
"gene5093"	3.45320054974508	0.990228141479279	-0.297556114339393	-1.80667276906242	1.8349846645518
"gene5094"	-0.763851387866855	1.15890989521057	0.0324842777208872	-2.68873934806207	2.20102064439394
"gene5095"	-1.69559319851234	-1.669583741981	2.18537293647393	1.86157683066055	1.17443932451157
"gene5096"	-2.68749544432465	-0.265060556918369	4.47426770168106	-1.03286965920559	2.72017728206424
"gene5097"	-0.232006589037093	1.08544783512111	-0.700872110900638	1.06260233657173	-0.229862842416918
"gene5098"	-1.28576903092713	-4.32389524852392	-2.11155265238574	-1.12806691051182	-1.67121226120743
"gene5099"	-1.59094446475412	-8.06087218736709	0.0463200370241648	-7.37828097403814	0.458711434203043
"gene5100"	0.242672581727007	-1.9487039123151	4.42545232801149	3.080921029842	-0.697211678930801
"gene5101"	1.61271962231979	-0.633309660399629	-3.98197899822739	-1.278924684752	4.02905710264459
"gene5102"	2.58050080339488	-3.2298203625182	-0.754534599561508	1.18542561951271	1.03478325096351
"gene5103"	3.3750898653262	1.59746703198763	1.99227783811501	1.32314282083096	2.62620979679959
"gene5104"	1.23530313315936	-4.31360703443399	3.76408289323413	-3.1746620248221	0.3375567622749
"gene5105"	0.354849691015609	-2.89848368116818	-0.84547037784755	-0.157689205141164	0.719485772200561
"gene5106"	-1.74688601403003	3.07494020114073	-0.814321856946205	-1.99306164529039	1.07289073402127
"gene5107"	2.76621245444629	-3.02502396633717	1.58094628048584	-1.20910229876487	0.770498683999147
"gene5108"	4.39327046097589	-0.78942657815996	-3.5735795970148	-4.97172141335967	-3.52590761176692
"gene5109"	-2.61417945950849	-6.46552873277348	1.80470213333517	-3.50096648430066	-1.99734486639488
"gene5110"	-2.06744716900451	4.31947730458597	-1.11443321143236	-1.67152006836176	-4.90231866771623
"gene5111"	-0.112829327790332	-1.62510763475345	0.185718582210953	-0.985020729664202	1.91695233202271
"gene5112"	1.24168414716993	-2.79235497338454	-0.573418850199324	-0.359866227241424	0.477663075802912
"gene5113"	1.31904916618882	-3.09780758823822	1.93596340797824	0.445384368584166	6.90663637965431
"gene5114"	-0.139760459207534	-4.18398239976572	-3.88611478108584	8.20304676876816	0.693444254309462
"gene5115"	3.07406171557623	2.89598812719531	-4.85048135153618	-3.91551750773215	0.470284394516512
"gene5116"	1.39356451833703	-0.0611655984629391	-3.78741269196846	-2.17775304756954	-0.940963709252866
"gene5117"	-0.875739635779323	-1.83129810614161	-1.15223823506997	-0.26724560348594	1.21308683262066
"gene5118"	-5.01810622298165	1.79026231203619	-4.08226268305738	-0.62094549294997	1.48776356628749
"gene5119"	2.16903979384211	0.259616019149237	-0.0126458479879031	2.08602923594208	3.0771754817386
"gene5120"	1.83977920942608	0.699986767344289	1.78874078225965	-2.8879783391921	-0.768682931027503
"gene5121"	2.05954928068854	-6.97220021501517	-0.145115650037864	0.394653094836165	2.31593795975434
"gene5122"	-0.740071007550521	-1.74395035697758	-1.90704704559018	-0.368327129218431	-0.572942548885553
"gene5123"	4.25843585001253	-1.64467061047833	0.0118970312055195	-4.74269158993683	-4.6933985021527
"gene5124"	-2.74455794545149	-1.92570896379503	0.231268864506007	7.13363617877501	2.11661130947729
"gene5125"	1.21652867907097	1.464476385371	4.19944285957779	-0.0542361404204381	-3.68645846096361
