"PIG.1"	"PIG.2"	"PIG.3"	"PIG.4"	"DOG.1"	"DOG.2"	"DOG.3"	"DOG.4"	"COW.1"	"COW.2"	"COW.3"	"COW.4"	"COW.5"
"Gene.1045"	-0.824496079055174	-0.68105131591473	-0.250067925663372	0.342480070667925	0.0167751814042544	-0.760161573429321	0.196565068775338	0.478178977965812	0.217597739710526	-0.0763137778092412	0.813889803773741	0.774724420168354	-1.24292983313066
"Gene.1046"	0.982264315070174	0.22669744512002	-0.00841151764653584	-0.383883298978913	-0.226993893312178	0.255921417745268	-0.246139324829294	-0.294481628899617	0.717248975553763	-0.447988264992882	-0.581924804838922	-0.236900180845529	1.02005617392357
"Gene.1047"	0.328280425642324	0.89859842649993	-0.573209749080882	0.0604478906669701	-0.535409561377929	0.0437655171875818	-0.657924211603947	-0.174486422495914	-0.0144138470826209	-0.414403062828989	-0.261822713275369	0.243317604133703	-0.068971892467537
"Gene.1048"	0.0642856910581707	0.399654027388599	-0.578861569663497	0.223331462128615	-0.336972603337277	-0.10036520227629	-0.336905266857598	-0.790864334305809	0.544702440348513	0.287641569664507	-0.0739073421273103	0.99148548213483	-0.206345314550246
"Gene.1049"	-0.187643129738708	0.193945167693483	0.00275166570894381	-0.361597516623705	-0.671194934760488	0.453621806767161	0.324608850707665	0.304537106889772	0.122804758239359	-0.31502584843975	-0.0674692917898509	0.00663576696779582	0.288772391653019
"Gene.1050"	-0.329089076412207	-0.179959730250241	-0.0748879515283173	0.272476842411297	-0.445783757243257	-0.249112087042783	0.055487107006033	0.0316699522710113	-0.381995639555062	0.504423511290849	0.307012472620232	0.311607938052753	0.486377843987253
"Gene.1051"	-1.0211786383023	-0.118610964833096	0.364986954742744	0.244156701223128	-0.904406484770997	0.182911654576134	-0.483060268976763	-0.615522564070302	0.120125014575525	-0.103625859851122	-0.738312501583501	0.0839298086941384	0.1083522917705
"Gene.1052"	-0.542238714440405	-0.583176634016931	-0.561920728796734	-0.267556341985496	0.561092263400586	-0.684091276557158	-0.507344998252983	-0.920619914276473	0.813008315597922	-0.317053889244744	0.775675070664174	0.610836753075625	0.321415423116253
"Gene.1053"	-0.0178851453710244	0.721974723322329	-0.194774619678469	-0.255239007630872	0.434798388934817	-0.548250148001489	0.737571429976417	-0.198088099953263	0.0914313779780642	-0.577935658138334	0.0758188066204863	0.0580080360407984	0.223167070228118
"Gene.1054"	0.255138348268292	-0.587805217841023	-0.277984571223072	-0.242183348251819	-0.464093799717581	-0.235666832852354	0.327279857926451	-0.2129345209036	0.532245014029348	-0.644060705348165	-0.400357700025662	-1.00069986036553	-0.110141239597744
"Gene.1055"	0.328667490416505	0.623958343919798	-0.227031412933676	-1.00320184610193	0.134399083089986	-0.149144118895357	-0.273147796694452	-0.0435981296756071	0.430042440145633	0.0520962444265514	-0.39339818516618	-0.452519169624332	0.041416885963425
"Gene.1056"	1.21172479554454	-0.613882264008293	-0.147571879462682	0.395398435123434	-0.219646292231039	-0.00860959036090608	-0.351576288495253	-0.315941379831172	0.316002556401265	-1.06363296435592	0.331184521222959	-0.679389925928481	0.0550331037923313
"Gene.1057"	-0.0103504559751166	-0.568185400559956	-0.322751491155775	0.174222972204288	0.117051045546622	-0.0559727777127014	-0.0084355627466817	0.53530987649603	-1.20875195139072	0.349943878210856	0.373964517118633	-0.0325190374042914	-0.00334845253442356
"Gene.1058"	-0.087250809440473	-0.293851520006775	1.36982491358493	0.183730304554096	0.570078472353372	-0.268352369410833	0.377958501089458	-0.0512112773188689	-0.0481066864232033	-1.06930959524589	0.23384101408607	-0.412082174805454	0.716098405948879
"Gene.1059"	-0.324570266599843	-0.754888964311981	0.284492230710005	0.00042204927736708	0.107788521963255	0.400542277400834	-0.130997339011246	0.578846383029633	-0.240536767748374	-0.453178869709425	-1.06463502329171	-0.456016081453075	0.732840373133932
"Gene.1060"	0.277821884668706	0.172184080880815	0.258537235273611	0.166453665193307	-0.0273044096957671	0.0816155677112491	0.13979595140136	0.441719895844829	-0.190885256228069	0.193209113381103	-0.273593880470298	-0.00812738142539356	-0.0973934840173332
"Gene.1061"	-0.137995976513431	-0.555382303587386	0.233691775959211	-0.582532468033122	-0.160942638478167	0.131396227537204	0.127778793492738	-0.433248269784111	-0.79372354513208	0.0821684961906155	0.298578271486789	0.239812875175416	0.0302199353063665
"Gene.1062"	-0.0733863406087419	-0.581360664930199	0.780431442603038	-0.259369726993301	0.689712190193537	0.129674813524379	0.512188285611316	-0.217986019052437	-0.0245345718649176	-0.592639450765901	0.482650009619423	-0.0476965294106053	0.46634664568889
"Gene.1063"	-0.112432444974233	0.409098817868329	0.900689670297844	-0.465372459088807	-0.757539699072188	0.0137997068981018	-0.0390471639826922	0.274454741709385	-0.384677956170225	0.361087879763564	1.30473391121113	0.506672248693626	0.107041800346666
"Gene.1064"	0.0182350703098542	0.0678301245329341	0.466466038728592	-0.525044471318335	0.515939752934985	0.240033974150936	-0.380060692775927	0.451857893046065	0.22116879535944	0.671277319222573	-0.599830518442492	-0.150201719976563	-0.289709349519406
"Gene.1065"	-0.490108479734887	0.585419977544924	-0.743038881282454	-1.10279544675698	0.305145824291685	-0.696852690806642	-0.508874254311515	0.0570744048085536	1.23070246177116	1.1494010054756	0.0915758694612776	-0.0211724609477856	-0.204624720425446
"Gene.1066"	-0.540936759666312	-0.641709014638067	-0.438639230615188	-0.961722469577331	-0.947175068173632	-0.463149057974589	-0.740277909926948	0.292966367750642	0.7167910675546	-0.529877198553477	-0.611768061850047	-0.576348547574661	-0.320749433516646
"Gene.1067"	-1.00475066683915	0.193008314525355	0.173756920366143	-0.139540323876258	-0.101310641887784	0.0112910252724552	-0.26086810556029	-0.132763195388971	1.62265881678595	-0.790171532297994	-0.0445571057139443	0.351098936604148	0.0335451001891038
"Gene.1068"	0.2537409106351	0.885283545024501	-0.405954452711769	-0.419479880336574	0.0221599166349734	0.373906992360279	0.178454694209505	-0.0135226585003749	1.00060790152043	0.153533424653415	-0.392008157737997	-0.799009003045477	-0.11523561797043
"Gene.1069"	-0.224934711058804	0.33456879613993	0.825043757111759	-0.383538094728893	0.461264819055914	-1.22838494043049	-0.682832939330868	-0.390157367303778	-0.608988121756281	-0.417667010135021	0.784450226625386	-0.143220485382518	0.156650479141095
"Gene.1070"	0.0505098456060237	0.170256766211931	-0.430001574659553	0.101115441811983	0.715740887495938	0.35994968270946	-0.0634613847721762	0.11115542802476	-0.442683024658239	-0.148963827443524	0.893325339124623	-0.0401146599397511	-0.504036374173409
"Gene.1071"	0.112774077403039	-0.126720549573448	-1.39193842602863	-0.0422941468037625	-0.0323567093016271	0.143635354767024	-0.31171368761218	-0.020173977073656	0.883535260804411	-0.0539808991057293	0.175359170282845	-0.224212126824091	0.207617706174642
"Gene.1072"	-1.07594930187999	0.461695126743513	0.179073665596698	-0.0108472950092377	0.420325996183105	-0.303573803483654	-0.832160515208533	0.104109911441628	0.872781853300623	0.210527546294168	-0.759768580734334	-0.435845049936893	-0.375926481938268
"Gene.1073"	0.331292052410443	0.616062388812899	-0.620097236049834	-0.271178092468721	0.0468220091937548	-1.15742905080176	-0.34237712687212	-0.314459376198387	1.18129174213658	0.365122071771852	-0.249848237308986	0.599445818785077	0.191680383631828
"Gene.1074"	0.156831682470782	0.429476197805537	0.577278945963128	0.148327613491759	-0.0732172596265286	0.698431928360375	-1.02763965654758	-0.789880982321453	0.016916498837087	0.457822215645795	-0.00149998146335827	0.120311563567742	-0.43334232864006
"Gene.1075"	0.151171947973963	-0.108347922568783	-0.447228745166216	0.867019353613593	0.680980528646296	-0.823223151131852	-0.337429693991965	-0.307412396346791	0.688901897789769	-1.02585898478014	0.126563641334784	0.62644100672546	-0.582366712296859
"Gene.1076"	0.354620949270085	0.486389469097717	-0.399615296727457	-0.235195404869403	-0.199985604967579	-0.041461996102605	-0.189611471656766	-0.735285007684145	1.53180579574301	-0.274394700106953	-0.637609806125967	-0.164852792605237	0.411926282390895
"Gene.1077"	-1.02883521928853	-0.485045913379793	-1.01912899232729	-0.591690516687893	-0.513038862832015	0.353396331689455	-0.0893353811256481	0.650126751147194	0.104354472792026	-0.322479223538221	0.517736270793248	-0.521706529324775	0.700560616271252
"Gene.1078"	-0.985265464135054	0.325119491292614	0.610474336744671	-0.127700933702849	-0.217420797435493	-1.00492451115992	0.920734696536635	-0.244426644990358	-0.650012693233276	0.0182513047726761	0.394534027279686	0.404764221774248	-0.862860833317641
"Gene.1079"	0.359769051281944	0.795347212771285	-0.403803271548367	-0.808460109279496	0.367847659397057	-0.061323307207939	-0.256417925476483	-0.970700064547532	0.153414814169113	-0.198437556741895	0.274321713009554	-0.353673504398349	-0.404378126186111
"Gene.1080"	-0.74309738240032	0.241215093437872	-0.0364979461214002	0.95333215311866	-0.514142103950339	0.839279371002053	-0.29148903956141	0.253979168985885	-0.32204263631618	0.335405778138647	-0.157569777640936	0.545893664984683	-0.472330692460697
"Gene.1081"	0.559654405712118	-0.199962277520968	-0.961764714701491	-0.177583550366254	-0.375327362614337	-0.922128844195404	-0.441771546432864	0.193685636257187	0.47418474938171	-0.17994901367309	-0.380140806182689	-0.723906407250002	0.547136347674176
"Gene.1082"	0.427176276180353	-0.275409013603567	-0.337248202729829	-0.0783839270325074	-0.0707527275627236	-0.0443707484386705	-0.146755213988546	0.511477424774961	0.145704078417155	-0.715059846686599	-0.640063169619977	-0.798352610629395	-0.228277288070987
"Gene.1083"	0.046184083031992	0.0126056566606687	0.398194208694679	-0.516938479552944	0.322075857181645	0.045107265728334	-0.926466771904467	-0.619926170811125	0.459350686295516	-0.615121150571668	0.964312543578549	-0.192772735341726	0.765493696389879
"Gene.1084"	0.149292855351496	0.134993447246406	0.573670903118935	-0.189209286651494	-0.097013335475823	-0.0106915181016695	0.318450923590111	0.572888164936652	-0.78944060243569	0.261443218572147	0.176305251874433	0.217489552304869	-0.229964694949001
"Gene.1085"	0.0982001855716371	-0.65146917400944	-0.432509371495009	-0.17458724624054	0.165396839488537	-0.884256412768546	-0.265279250617012	-0.195531075304114	-0.108530587292266	-0.103928439838709	0.932449967500364	-0.45299472016973	-0.395378720574499
"Gene.1086"	0.49168288750238	0.157505193613114	-0.341862592641993	-0.273028334777249	-0.352590382401748	0.0285544337765115	0.299068756355689	-0.705889537937523	0.557420888200124	0.817040042237378	0.853273606988527	-0.376268277713454	0.292188848169834
"Gene.1087"	-0.252692588732874	0.0508684442298873	0.627136456893851	-0.294429506560847	-0.314705295265673	0.512631494599552	-0.256429392943899	-0.139890573791339	-1.67138893403589	0.221639945812359	0.570795630317553	0.065537133069257	0.482203586978379
"Gene.1088"	-0.0302417612278232	-0.270183587904979	-0.219180106305606	-0.00258753739944919	0.535247229318361	-0.414579012467195	0.073008479728534	-0.142372138589592	0.21008078728165	0.35631303278861	-0.484574845769444	0.0861537914349176	-0.635035468196843
"Gene.1089"	0.169008730754062	-0.131931548860506	0.200791223328043	1.09487343337846	-0.58877085812332	-0.358500532881753	-0.156476434789105	-0.198921854541733	-0.395862238605174	-0.302737273981114	0.187453460039557	0.364457438357303	0.300416210578803
"Gene.1090"	-0.249077326165428	0.466563906897161	-0.504966619650202	-0.157705017916821	0.0659582619214161	0.505419770653269	-0.156906821666955	0.329523845901843	0.261469615594824	-0.260110097030195	0.532202630068346	0.137772143824741	-0.809773611128701
"Gene.1091"	0.243733684713596	-0.456681403735928	0.186448717776137	-0.829957261604687	0.675829852614893	-0.124828981781262	0.556575415584412	0.573114951742291	0.170150333180064	0.209103881475122	-0.476816556956255	-0.125308727452442	-0.683115097411429
"Gene.1092"	-0.338451565521486	0.270596442722296	-0.277596743366518	-0.229140654117656	-0.596887886254043	0.379804134919538	0.290447982539063	-0.251432498989571	0.32165592482617	0.236165812145261	-0.931104305964087	0.163665353217117	0.678611651202561
"Gene.1093"	0.0495552149173654	0.890791199612336	-0.655250120362149	-0.0858262668639261	-0.4642515514332	0.231496529308387	0.253206009637356	0.034220826226753	-0.00402687228413325	0.0910003877811567	0.59739932482443	-0.119773137714088	-0.281035101513364
"Gene.1094"	-0.0416616021928136	-0.0978589100259011	0.152631861136766	0.17857552808526	1.2646745909976	-0.695610730119595	-0.00175091465522222	0.135621513085085	0.887371460086359	0.342107211863943	-0.139057649544989	0.333146279660957	0.196338967369331
"Gene.1095"	0.570578288774584	-0.100981717678192	0.565443081471713	-0.56971615438972	-0.907141884592488	1.37659975660285	-0.372078378337859	-0.594679395814821	0.29674742500669	-0.523267174361099	0.208585453835197	0.381995459303256	-0.33486169774484
"Gene.1096"	-0.813519397968237	-0.414660163150179	-0.95272415263765	0.568201732449918	0.34711025326507	-0.944393619882959	0.43700014634096	-0.111139239915067	-0.0939196817064473	0.126847394249322	0.876324231062528	-0.406711428324419	0.176775491158797
"Gene.1097"	0.440315367937666	-0.274412455226731	0.449272741661179	-0.6293101957507	-0.0466231429454358	0.0836155836962607	0.599844030686419	-0.221489802934041	0.126763501849053	-0.500984974499399	0.924063770370194	-0.454692237697899	0.270251367451072
"Gene.1098"	-0.216905081833986	-0.667708670155624	0.0685210801563735	-0.234165068756768	-0.569492981221466	-0.137527423646635	0.106912953477045	-0.356416849486548	0.928744712169334	0.0338657559466681	0.0468951494048531	1.09611754518905	-0.162477203434411
"Gene.1099"	-0.682053128851847	0.0485678113166684	0.105727867345795	0.0660386490627093	0.635131075951032	0.318262407873778	-0.766275453007004	-0.416769254114239	-0.382523384346398	0.9057105515277	0.993605248171262	0.820526086410153	-0.518347943383381
"Gene.1100"	0.212802786268975	-0.311908720762561	0.924216398628069	-0.882703916774232	0.75925399141034	-0.221949367977993	0.196577971402761	0.0641511701785086	0.279085867694422	0.182756516478381	-0.235916927752762	-0.441888736864549	-0.139365842168931
"Gene.1101"	0.612058194700715	-0.469503347933299	-0.573670330387832	-0.0892754782729125	-0.267305527195369	0.425789715167934	0.464567762471405	0.0870801836341802	-0.368388031949341	0.352771132468529	0.637646666566116	-0.151807751963445	0.493017041192436
"Gene.1102"	-0.437789145931591	0.551591604447021	0.88546766801251	0.268159543765002	-0.625621622369518	0.736473078064513	0.399659246399037	0.535752491010066	0.386900490223026	0.305026137321636	-0.879720462830724	0.168578785047276	0.597178507957129
"Gene.1103"	-0.753363186648832	-0.25297587030069	-0.609350398437946	-0.199854166065123	-0.0415334151699068	-0.841385129393519	0.0575588572360667	0.502624902415938	0.0815752624771067	0.384305078236068	-0.189658042693406	-1.11716870876603	-0.952557084795091
"Gene.1104"	0.382654328217272	-0.588915797833349	0.157497774382103	0.437599157593194	-0.394208572709572	-0.128990871198458	0.130021235095638	0.125283959062628	-0.576970048732104	-0.117959442845135	0.78567094473068	-0.338190411825075	1.07196626043397
"Gene.1105"	0.291241344084475	-0.222430624548116	0.189306197264884	0.732520171440975	0.694344539571583	0.840386883503271	-0.173564863240689	1.34971405932282	-0.275545177008317	-0.23621452575142	0.116314594314999	-0.0960567118586148	0.834844053412355
"Gene.1106"	0.774169422048281	1.0208913095194	-0.240837023846725	0.300655322457781	0.346883107846651	-0.761260668973331	-0.0597791232012013	-0.0403632706985277	-1.31202419472606	-0.100636763809812	0.688080629924664	-0.120647422549006	-1.10473733377242
"Gene.1107"	-0.134678360938071	-0.240306434667668	0.341781701522227	-0.281672273661331	0.648892826681692	0.265882154589615	0.877024681323516	0.312420169257875	-0.484077103716197	-0.242797137602053	0.839440646969605	-0.522911192144025	0.826871562737552
"Gene.1108"	-0.0690834599223625	0.278447160706395	0.334617731398155	-0.0831515250229314	0.015929556775082	0.0702504829396384	0.694194962489184	0.831995977076276	-0.646493907020017	-0.309121104501723	0.737589413775544	-0.118246341553941	-0.544554554406857
"Gene.1109"	0.0119211547269693	-0.435004879876368	0.190335735914909	-0.327466017177503	0.222749222241979	-0.852909384204979	-0.2284313792238	0.0163039915514282	0.31126319324782	0.00607199644100848	0.709643130453245	-0.224835292459269	-0.315342965769303
"Gene.1110"	0.490982277045825	-0.438071514442736	0.678792691385932	0.0674116141269616	-0.136580618510318	0.461501889276565	-0.506187774482304	-0.399401705918021	-0.886319070734864	-0.331550516833697	-1.3377187535881	0.49486905094558	-0.861129678075236
"Gene.1111"	-0.167547672321308	-0.967473216377247	-0.0691579634890389	0.203716706062747	1.0659516854531	-0.0191567778129794	-0.0667012873974222	0.0555228429177968	0.922232314722379	-0.632929343815486	-0.155663561067465	-0.37965436014375	0.549412847673153
"Gene.1112"	0.518841657889668	-0.265284343414619	-0.195808644633497	0.27963806725859	-0.0381300939614027	-0.130785050194574	-0.112300229923456	0.0615741056254907	0.239003763006894	-0.107687556123919	-0.411432006946994	0.28478148470051	0.687048097693318
"Gene.1113"	-0.0939269753860003	-0.836565705491946	0.518571523222415	0.853265186216937	0.1588029378062	0.133011720660814	-0.103510054339191	0.740132966753803	0.0523083958688736	0.252315319334269	-0.68814498171826	-0.374778375823903	0.237611642407355
"Gene.1114"	-0.520245833545853	-0.530987332757712	-0.18006662272285	0.131804239521896	0.466688783020173	0.567713322345539	-0.217773125745958	0.446657976580222	0.226947122376775	-0.47553914453805	-0.14986146719765	-0.426541548087745	-0.490360702075254
"Gene.1115"	-0.184936726560038	-0.207304612979648	0.116382439970299	-0.235753755383862	0.168567008751562	0.587958070449137	-0.670895893599201	0.38177544190062	-0.548882532078962	-0.216291691162247	0.0276324013383737	-0.501243458939019	-0.464404824123572
"Gene.1116"	0.076235447588979	0.2345957029797	0.00476092792560008	-0.351716987577229	0.134756102897787	-0.635434797821959	-0.027115259359597	-0.060460455931345	0.278907251030258	0.779907644119044	0.339759466004763	0.646403537612744	0.614899109269699
"Gene.1117"	0.0979686244159862	-0.0487608965342239	0.390065547250813	-0.374712219985101	-0.0701873781705646	0.0669165965681699	-0.0438686891936551	-0.00157842430806794	0.438957238950122	0.217030536427429	-0.00680505552932649	0.0274030977591429	-0.187456350025574
"Gene.1118"	0.420196283133799	-0.514381737064972	-0.228645601386473	-0.229580739655318	-0.873522429711826	0.953947090734543	-0.752780479000636	0.308617313139864	0.0834903494630897	-0.757970709224864	-0.257133471096607	0.284403351642649	-0.0813985137341844
"Gene.1119"	-0.775869212699228	0.326673884033495	-0.0428987357502855	0.051179346950869	-0.418662822024617	0.707074839803392	-0.193212263484877	-0.181870478462525	0.0415104283749662	-0.175058410249573	-0.387937991563466	0.0370687087434629	-0.724097225451741
"Gene.1120"	0.296123083690867	-1.14743654344434	-0.546239833255104	0.559119379101212	-0.47789906473659	-0.349190853462526	0.377529360519862	-0.601436916777085	-0.227078147347043	0.327706960629519	0.310512363088327	-0.503076988090679	0.446283805785356
"Gene.1121"	1.41516449137367	-0.188105257408267	0.0449334954010426	-0.416752336319092	-0.585158814005148	0.111601107826309	-0.514736073213251	0.040766489471497	0.784656450002675	-0.625486012643103	-0.03069933707948	0.750216636025515	-0.270796207462577
"Gene.1122"	1.14859178337237	0.0995543041381725	0.256667437662712	-0.279754866360783	-0.0379723031463502	-0.321173869889165	-0.396532785702598	-0.473445437934007	0.599624530768405	0.465631475412546	-0.941657524986711	0.262227284375819	-0.357351346800529
"Gene.1123"	-0.915600100713348	0.287921762669972	-1.49405816909231	0.213145860255285	-0.0648518780696199	-0.179718490143402	0.338436308369027	-0.229295437959986	0.354929542488319	0.409713727519663	0.206984955980736	0.0609142648386836	0.176785702182363
"Gene.1124"	0.462205016444658	0.489350738532411	0.0490270052726569	-0.0709248690390796	-0.507637217106201	-0.238130850282519	-0.0734630659432394	-0.147731552176388	0.381881124378417	0.23162741706432	0.366568519244846	-0.0462275021593983	-0.208613184193666
"Gene.1125"	1.41284047130661	-0.387385328267572	0.41393623752105	-0.500809324938792	0.0179539689971047	0.546700887941704	-0.777382645992444	0.125867347020059	0.0147148451392892	-0.194128398550368	-0.361791392245616	-0.195280208200195	-0.718352941843294
"Gene.1126"	-0.131677565364087	0.478771259036078	0.0934775458418892	0.121699442223697	0.127816723424915	-0.706547507549481	-0.575131556002419	-0.485740843977808	-1.21285324147215	0.475636638770076	0.18991262993168	0.266633449746923	0.653767151910673
"Gene.1127"	0.335430546863902	0.455874265849067	0.473661136203126	0.49542412177902	-0.330933618848018	-0.595406598855145	-0.118320885872189	0.420972381028696	0.118210985113134	-0.658928963712394	-0.556512859917536	0.19691867084033	-0.400231206565408
"Gene.1128"	-0.17031932482347	0.2327081011597	0.484330433585822	0.686576198076712	-0.0192197004949484	-0.0478976678708212	0.935799558756935	-0.110560458299039	0.683537049525403	-0.304999314299845	0.00710869572840591	0.530986979374872	-0.294023973815014
"Gene.1129"	0.633552174949628	0.0631641594361875	0.431325052338557	0.450025620460042	-0.172517961122265	-1.3269243514264	0.320998504640096	-1.21809307740648	0.535874881703304	-0.00606076482907785	-0.235525490908919	0.653173553231732	0.0136661972914877
"Gene.1130"	-0.564208608495551	-0.482252617435436	-1.03809934688098	0.18428844738295	0.197242914488433	-0.670678647373988	-0.439682962336443	0.0350327941719619	-0.596447137039983	0.378714539998424	0.415843650334337	-0.662130450737476	0.447095616122184
"Gene.1131"	-0.237208979310806	-0.00243389688640322	0.80764435763567	0.0307540920701876	0.301182990312656	-0.16678439682077	0.56300863542197	-0.483779624955431	0.343972976468357	-0.200452304174134	0.0545317517977843	-0.504563432667266	0.524251624263126
"Gene.1132"	-0.471877725542726	-0.824400176846824	0.244723389430586	0.79479337418811	-0.106696363295623	0.355491222900446	-0.237751869368723	-0.13785978694865	0.0927000639098484	-0.468125712196568	0.0121588858521272	-0.4777477713574	0.431332290681934
"Gene.1133"	0.268410557393837	1.16266166804546	-0.0174728548326691	-0.202531598353367	0.263772671063446	-0.163129566079018	0.0448035362681082	-0.622983218935506	0.00132861304980454	0.369946198944165	0.0384506045328032	-1.00242804977869	-0.0801749493153394
"Gene.1134"	0.30229837670269	-0.603445077978268	-0.456072984439127	0.540790685879427	0.806548824151964	0.214112890202866	0.903206365328949	-0.53565150299743	0.118503976262986	1.54453742195211	1.28442474756464	0.362174333021976	-0.125475190241201
"Gene.1135"	0.386591601771928	0.619931262144547	-0.397034354774792	0.452525569123398	-0.853617406794259	-0.620152096292326	0.476004574116813	0.473382623521633	-0.426284154475035	0.374449247145629	-0.59907546426151	0.380720194528875	0.340536884378626
"Gene.1136"	1.52638581647895	-0.645060860387364	0.5390742159823	-0.467693438325369	0.463420146625612	0.205084942777917	-0.0952070026690486	-0.0645158020771185	0.284160584145534	0.178379610339701	0.417486575956568	-0.122341595510701	-0.229698990277989
"Gene.1137"	0.0764492235520017	0.312609123924334	-0.152653448006393	0.0327566503609628	-0.115867959028087	-0.0912883917225232	0.992707297877135	0.0845039810940972	0.0273910641173211	0.332255873927793	-0.959010219949006	-0.173203403627665	-0.318234891829283
"Gene.1138"	-0.283211537664298	0.127748480761374	0.237977463520916	0.36515500897538	-0.0982290275122965	-0.645043381683277	-0.285425204116799	-0.0226521528539787	-0.28764413688894	-0.0882241044957631	0.934108834368274	-0.425211199395791	-0.463587204890761
"Gene.1139"	-0.203176661391753	0.255347419404032	0.662698896970737	-0.411706790105177	0.557476629933512	-0.23777390433679	0.153586385150006	-0.0917663492849963	-0.0493767656959604	-0.210841556813938	0.646082462058937	-0.632041572883951	0.275198136707312
"Gene.1140"	1.08504036204663	0.641423330210969	0.30692276956909	0.405259315530927	-0.00714595412361652	-0.196560839910434	0.156772112672889	-1.33800487993842	-0.124430698800103	0.584661499624723	0.335189619853567	0.324007240538096	-0.167298311045944
"Gene.1141"	-0.567884840870802	0.569853236992132	-0.82048429467227	0.455378629284941	0.0638029941950315	-0.742420692474229	0.168146409904978	0.188363760526621	0.302965985402243	-0.267162444402024	0.671963232139075	0.783233194416669	-0.725197663355691
"Gene.1142"	-0.852792707046809	0.593254183955516	0.109386274889456	0.31122718730769	-0.595635332150305	-0.873408850746912	-0.949219535519411	0.192015203923956	-0.322335945133824	-0.572265977151498	0.935798485736584	0.279150876624165	0.0894401257966218
"Gene.1143"	-0.676690335657688	-0.232314856236344	0.022912359102538	-0.169367716630318	-0.00634160277288992	0.417276429467601	0.300570492600376	0.216120823058715	0.594847443507274	-0.375464045573705	-0.0320947356598997	-0.355655515854586	0.540557608260557
"Gene.1144"	-0.315315564166324	0.023580493632111	-0.700704892515541	-0.27370901975174	0.232838707413429	-0.0244101232722254	0.684472512217937	0.504303807283509	0.000847579171804945	-0.147984810440357	0.326833315657092	-0.937154653234686	0.714402844069046
"Gene.1145"	0.210378633952568	0.0232753531938195	-0.341561064233915	-0.62775668373678	-0.157155236071909	-0.00854872445999496	-0.551376196976384	0.0754814999091319	0.257684226709265	-0.081356057540423	-0.32504076283341	-1.14657171112859	-0.63047377297895
"Gene.1146"	0.56230045285532	0.194063989959668	-0.112193528826131	0.398719341906626	-0.251831120509852	0.18710420560143	-0.491101857393339	-0.198563339139361	0.313447835775729	-0.370491713010088	-0.298030200986561	-0.114683503418956	0.191521690925934
"Gene.1147"	-0.472487816740355	0.696792620724681	-0.21869997433828	-0.5769290886575	-0.204926067642718	-0.978802750716117	-0.252265373864389	-0.108940850398386	-0.205416949863583	0.89769344863609	0.354703194111311	-0.496592402551176	-1.02320309215422
"Gene.1148"	-0.493256045720057	-0.143476293677387	-0.270016634485024	0.251573193086454	0.762787032620229	0.476377027888893	-0.036374705321656	1.1021679308581	0.0815954527659659	-0.768545674300876	-0.32682543508616	-0.131596567281813	0.0426727049255323
"Gene.1149"	-0.515293062614593	-0.075698008181217	-0.41983038056636	-0.366157765938594	-0.913886468318432	0.33274600040553	0.0715046983801712	0.573882143389201	0.409714063644472	0.148973601291482	-0.41574774715431	0.471489098998347	0.293520055640457
"Gene.1150"	-0.58171825453217	0.458658167609802	0.0552335319688516	0.540151501816506	-0.166222933464403	0.130533795133313	0.101518614331879	1.05088231925763	1.18242961594942	-0.18930804964005	-0.238374025523024	-0.0307159070171127	-0.0410511956599995
"Gene.1151"	-0.288572676113331	0.0672499645910351	-1.04415438663223	0.619157409866044	0.876986459651037	-0.0455069929052404	0.375976319370567	-0.719060915246343	-0.589491890790339	0.291604666634127	1.11824654634995	0.0792487544552643	-0.502162613780927
"Gene.1152"	0.400579503766198	0.775111174739157	0.188946504055737	0.176082923294884	-0.812159128997675	-1.04403329388286	1.37483807792813	0.0229120676948426	-0.639866152431137	0.280585045279291	0.109273709074761	-1.02216663956267	0.415533596844742
"Gene.1153"	0.0500153825686117	-0.223593070640769	-0.585921053515593	0.42151323935767	-0.247130878005942	0.222304709689322	0.134991977870748	-0.806756829188662	0.114782198448247	0.178914676804889	0.356957498642635	-0.83520082490863	0.24488892228256
"Gene.1154"	0.909978024222007	0.143119161403246	-1.45309603212575	0.239621814496573	0.0962303262981476	1.01263059289365	-0.440928358074042	-0.227492938381394	0.0582818222931953	0.0992816193496167	-0.432325624268535	0.643649412048464	-0.407960267868654
"Gene.1155"	0.264637302472655	-0.422469242288131	0.0861273201222645	0.00438184143819155	0.0375832239185396	0.0223449333374712	0.343217331823695	-0.390483969134776	0.212663498758995	0.472804806635873	0.717570847724009	-0.148968620207864	0.650907196778976
"Gene.1156"	-0.385190819292665	-1.11824224558596	0.587310628651848	1.47525307900908	-0.341889718118534	0.208472816640515	1.33752971382773	-1.2339199174941	-0.070179403466049	0.0702399348994715	0.601699490057996	0.428436933773233	0.25339863930152
"Gene.1157"	1.07329621933763	-0.410507277915525	-0.436329717683757	-0.117075045618892	0.688858325376163	-0.663389647888798	0.0930557043179918	-0.130366223182739	-0.287786346598908	-0.313609015629453	-0.0165732658912123	0.486565262707905	-0.0885588264569822
"Gene.1158"	-0.278356224106814	-0.527081075723396	-0.621505081798568	0.000717026043940924	-0.46496761566326	0.192292126654666	0.654826288518781	-0.153124586926885	-0.219666449683065	-0.418349016373567	-0.681415929772814	0.275860283343359	-0.119857521202062
